horizon_hours,storage_target_rate,elapsed_hours,captured_t,stored_t,vented_t,in_transit_t,in_transit_growth_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,loss_rate,storage_rate,annual_storage_gap_t,vessel_fuel,conditioning,reconditioning,loading,unloading,operating_cost,vent_penalty,storage_shortfall_penalty,total_cost,net,cost_per_stored_t,total_cost_per_stored_t,vessel_sailing_hours,vessel_waiting_hours,vessel_loading_hours,vessel_unloading_hours,loaded_t,unloaded_t,throttle_hours,well_switch_count,berth_wait_vessel_hours,pressure_risk_hours,min_pressure_margin_fraction,longest_venting_streak_hours,total_reward,controller,seed,wall_clock_seconds,controller_decision_calls,simulator_step_calls,simulator_simulated_hours,simulator_hour_steps,episode_operating_cost,episode_total_cost,terminal_cleanup_operating_cost,terminal_cleanup_included,evaluation_role,online_comparable,run_status,error_type,error_message,solver_replan_count,solver_status_counts,solver_failure_count,solver_timeout_count,solver_solve_wall_seconds,solver_time_limit_seconds_per_replan,solver_threads,solver_executable,warm_start_mode,shifted_warm_start,fallback_used,executed_action_count
720.0,0.9,720.0,128981.17360926494,115666.92296239448,3018.6033646635506,23853.58894520609,10295.647282206945,8853.588945206091,15000.0,0.0,0.023403441604649185,0.8967736897230864,416.13328594395716,563344.9800000066,992271.0019553375,47423.438414581746,3873.282907248939,3415.4079072489412,1821110.6348102475,241488.26917308406,0.0,2062598.9039833313,-1851816.3803575078,15.744437460330168,17.832227668526475,1357.000000000016,504.52781267410853,158.61109366293775,139.86109366293783,126888.87493035008,111888.87493035007,193,22,20,0,0.5411760367539216,35,-1851.8163803575007,rolling_milp,9000051,9881.064492936246,720,41730,41730.0,41730.0,1610328.1111844238,1851816.3803575078,210782.52362582355,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 15, ""Optimal"": 15}",0,15,9529.139468794223,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,130292.35070980627,116490.31829226062,0.0,25208.449177126407,13802.032417545792,5259.036749354247,19434.800555626043,514.6118721461187,0.0,0.8940687435420808,772.7973465650284,498998.28000000597,1037986.1403449958,47761.030499826855,4051.729786960488,3458.4825000000046,1773739.6461533632,0.0,0.0,1773739.6461533632,-1592255.663131789,15.226498409106044,15.226498409106044,1202.0000000000143,650.4564993054528,165.91850069453272,141.62500000000023,132734.80055562605,113300.0,306,23,16,0,0.8545449455761991,0,-1592.2556631317782,rolling_milp,9000052,14797.111200916115,720,41730,41730.0,41730.0,1592255.663131789,1592255.663131789,181483.98302157404,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 23, ""Optimal"": 7}",0,23,14559.899737754371,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,119353.23535741051,102249.04279358484,3460.7449739942763,23901.52480155495,13643.447589831536,11289.019661155908,8058.299865012679,4554.2052753863645,0.028995820378315388,0.8566926777258603,5168.86902808462,479071.5600000058,875513.9049443998,41922.10754536975,3417.527103379516,3171.547500000004,1624577.8802669107,276859.59791954193,0.0,1901437.4781864525,-1679956.245012697,15.888440966107876,18.59613964333121,1154.000000000014,736.1771251687196,139.94787483126603,129.8750000000002,111958.29986501268,103900.0,287,23,15,0,0.536687112112769,45,-1679.9562450126905,rolling_milp,9000053,12726.689782677218,720,41730,41730.0,41730.0,1403096.6470931552,1679956.245012697,221481.23317375555,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 20, ""Optimal"": 10}",0,20,12395.409822748508,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,132093.2010707144,96219.07106492396,11377.298664477883,37679.958752206076,24496.831341312554,20975.31967599151,7554.639076214558,9150.0,0.0861308422557433,0.7284180433587518,22664.809898718988,569572.0800000032,871148.0000000001,39449.81913661881,3400.4850000000038,3169.8796421985544,1833783.1953551802,910183.8931582307,0.0,2743967.0885134107,-2396924.1569370516,19.05841716262083,28.517912905872006,1372.0000000000077,518.9432988452601,139.2500000000002,129.806701154732,111400.00000000001,103845.36092378544,302,19,20,0,0.5153574406645361,150,-2396.9241569370474,rolling_milp,9000054,9730.664401315153,720,41730,41730.0,41730.0,1486740.2637788209,2396924.1569370516,347042.9315763592,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 15, ""Optimal"": 15}",0,15,9397.39341654582,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,124998.78160566899,102154.80222506462,2939.824528323365,31553.27675020451,19904.154852281008,18651.19296877577,7500.0,5402.08378142874,0.0235188254682159,0.8172463836274038,10344.101220037483,565835.8200000047,879750.0000000005,41883.468912276476,3434.062500000003,3205.125000000005,1787940.3217273888,235185.96226586928,0.0,2023126.2839932581,-1729294.438678151,17.502264042254698,19.8045147161654,1363.0000000000114,525.1249999999882,140.62500000000017,131.25000000000023,112499.99999999996,105000.00000000001,283,21,28,0,0.6511925001782288,27,-1729.2944386781433,rolling_milp,9000055,6818.884148661047,720,41730,41730.0,41730.0,1494108.4764122816,1729294.438678151,293831.8453151072,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 10, ""Optimal"": 20}",0,10,6522.235226503108,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126854.31280836993,104785.77509508055,1004.5342257430949,32636.460194187806,21064.003487546277,15345.046507690031,8141.413686497778,9150.0,0.00791880231348993,0.8260324207768419,9383.10643245239,578290.0200000065,933018.3219779017,42962.167788983,3641.992874472566,3393.4762216922236,1848226.9029737336,80362.7380594476,0.0,1928589.6410331812,-1641668.716922504,17.638146984136814,18.40507110133238,1393.0000000000157,478.89725240928857,149.13975734940897,138.96299024128683,119311.80587952714,111170.39219302933,292,17,23,0,0.6508677836493166,17,-1641.668716922496,rolling_milp,9000056,11899.386143327225,720,41730,41730.0,41730.0,1561305.9788630563,1641668.716922504,286920.9241106773,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 19, ""Optimal"": 11}",0,19,11604.905783824623,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,122972.65226763315,94889.50370646002,13025.770739791622,25425.209415820456,15057.377821381673,5057.955744897594,17794.194310192266,2573.0593607305937,0.10592412621501254,0.7716309436015578,15785.883334409824,476580.72000000626,874230.5995057033,38904.696519648554,3412.5177813186206,2869.3500000000045,1558915.1895722682,1042061.6591833291,0.0,2600976.848755597,-2438059.542990006,16.42874215460923,27.410585440531968,1148.000000000015,754.7572571122444,139.74274288774043,117.50000000000021,111794.19431019224,94000.00000000007,385,13,49,0,0.8829716196771744,162,-2438.059542989998,rolling_milp,9000057,11501.915800093208,720,41730,41730.0,41730.0,1395997.883806677,2438059.542990006,162917.30576559118,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 18, ""Optimal"": 12}",0,18,11322.126041183714,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126103.88537882672,99079.94210187419,9178.917749732405,24422.72064654916,17845.02552722015,15000.0,9422.720646549165,0.0,0.07278854035431312,0.785700946519052,14413.554739069863,485713.800000004,846559.7899757703,40622.77626176843,3304.5060855512056,3016.8775378152945,1624803.9238737305,734313.4199785921,0.0,2359117.3438523225,-2113531.1698395014,16.39891878623732,23.810241445505426,1170.0000000000098,731.1390817622138,135.31965952298142,123.54125871479505,108255.72761838496,98833.00697183587,342,18,25,0,0.7820073162505298,79,-2113.5311698394976,rolling_milp,9000058,14036.411862120032,720,41730,41730.0,41730.0,1379217.7498609093,2113531.1698395014,245586.1740128211,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 21, ""Optimal"": 9}",0,21,13796.025804514997,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,125978.9416694392,115085.79645024004,1012.0214824219643,19619.347676309095,9881.123736777257,10172.673171513603,7883.324206922807,1563.350297872683,0.00803325912260356,0.9135320151539129,0.0,526397.5200000061,960165.5952981361,47185.176544598384,3747.9609714163234,3507.322500000005,1753171.2122320868,80961.71859375716,0.0,1834132.930825844,-1621965.293907914,15.23360194140126,15.937092042621202,1268.0000000000148,594.8958447413313,153.47915525865375,143.62500000000026,122783.32420692281,114900.0,279,21,18,0,0.7809984913778465,21,-1621.965293907906,rolling_milp,9000059,11908.430789981969,720,41730,41730.0,41730.0,1541003.575314157,1621965.293907914,212167.63691792986,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 19, ""Optimal"": 11}",0,19,11631.857200901024,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
720.0,0.9,720.0,126857.6135473692,101221.73756620967,6853.168262166312,25447.311790277185,18782.707718993268,9916.818363341305,15530.493426935878,0.0,0.05402252234240012,0.7979161418515336,12950.114626422612,542587.980000003,883898.4585986384,41500.91240214598,3450.2558118572224,2976.187500000004,1676809.421818993,548253.4609733047,0.0,2225062.8827922978,-2022667.2552859494,16.565704779787872,21.9820656737578,1307.0000000000073,589.8368832163225,141.28811678367006,121.8750000000002,113030.49342693591,97500.00000000001,356,20,19,0,0.8223884694400396,58,-2022.6672552859418,rolling_milp,9000060,11613.005005335901,720,41730,41730.0,41730.0,1474413.7943126447,2022667.2552859494,202395.62750634833,True,online_controller,True,completed,,,30,"{""Integer Feasible"": 18, ""Optimal"": 12}",0,18,11404.189338778611,600.0,4,/scratch_root/hx721/software/CPLEX_Studio2220/cplex/bin/x86-64_linux/cplex,greedy,False,False,720
