seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000046,240.0,168,Integer Feasible,True,True,,True,,301.98636935139075,306.8212142358534,617532.6037000001,0.11406598661481575,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42298, ""initialized_variables"": 23943, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.7093468563398346e-05, ""missing_variable_count"": 7712, ""partial_constraint_count"": 14014, ""top_violations"": [{""constraint"": ""_C56108"", ""residual"": -3.7093468563398346e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.7093468563398346e-05}], ""total_constraints"": 56312, ""total_variables"": 31655, ""violated_constraint_count"": 1}",greedy,automatic,"[699532.1482338037, 27380.418476922005]",,,267782.9083095222,0.0,697041.3082351211
9000046,264.0,168,Integer Feasible,True,True,,True,,302.2160624009557,307.7372204698622,522690.04045,0.1461473101528266,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42305, ""initialized_variables"": 23959, ""integrality_violation_count"": 0, ""max_constraint_violation"": 6.83897155795421e-06, ""missing_variable_count"": 7728, ""partial_constraint_count"": 14043, ""top_violations"": [{""constraint"": ""_C56143"", ""residual"": 6.83897155795421e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 6.83897155795421e-06}], ""total_constraints"": 56348, ""total_variables"": 31687, ""violated_constraint_count"": 1}",greedy,automatic,"[612154.8209253539, 28448.802378145534]",,,258553.97782311478,0.0,612154.8209253208
9000046,288.0,168,Integer Feasible,True,True,,True,,302.1170678269118,307.95658889692277,532576.38555,0.1405792121651796,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42144, ""initialized_variables"": 23591, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.672156961125438e-05, ""missing_variable_count"": 7360, ""partial_constraint_count"": 13376, ""top_violations"": [{""constraint"": ""_C55315"", ""residual"": 2.672156961125438e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.672156961125438e-05}, {""constraint"": ""_C55316"", ""residual"": 1.148072988144122e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.148072988144122e-05}], ""total_constraints"": 55520, ""total_variables"": 30951, ""violated_constraint_count"": 2}",greedy,automatic,"[622183.0711973424, 25864.006324134007]",,,265127.6372697099,0.0,619692.2311964841
9000046,312.0,168,Integer Feasible,True,True,,True,,302.120865361765,307.94243959197775,553734.63697,0.11924331465710558,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42221, ""initialized_variables"": 23767, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.6879011279088445e-05, ""missing_variable_count"": 7536, ""partial_constraint_count"": 13695, ""top_violations"": [{""constraint"": ""_C55712"", ""residual"": 4.6879011279088445e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.6879011279088445e-05}, {""constraint"": ""_C55711"", ""residual"": 3.402565153010073e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.402565153010073e-05}], ""total_constraints"": 55916, ""total_variables"": 31303, ""violated_constraint_count"": 2}",greedy,automatic,"[631194.1427248461, 29554.026806539434]",,,292248.6113557468,0.0,628703.3027225006
9000046,336.0,168,Integer Feasible,True,True,,True,,302.1985417371616,308.6672503296286,582026.56777,0.08295517590798433,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42291, ""initialized_variables"": 23927, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.919616912957281e-05, ""missing_variable_count"": 7696, ""partial_constraint_count"": 13985, ""top_violations"": [{""constraint"": ""_C56071"", ""residual"": -4.919616912957281e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.919616912957281e-05}, {""constraint"": ""_C56072"", ""residual"": -4.6168165681592654e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.6168165681592654e-05}, {""constraint"": ""_C56070"", ""residual"": 3.041386264612811e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.041386264612811e-06}], ""total_constraints"": 56276, ""total_variables"": 31623, ""violated_constraint_count"": 3}",greedy,automatic,"[637582.227525795, 28892.155843084234]",,,246098.4202124059,0.0,634676.2475283322
9000046,360.0,168,Integer Feasible,True,True,,True,,302.02827682113275,309.1692348611541,521604.05562,0.12371330587713249,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42347, ""initialized_variables"": 24055, ""integrality_violation_count"": 0, ""max_constraint_violation"": 5.954133712293697e-06, ""missing_variable_count"": 7824, ""partial_constraint_count"": 14217, ""top_violations"": [{""constraint"": ""_C56358"", ""residual"": 5.954133712293697e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 5.954133712293697e-06}, {""constraint"": ""_C56360"", ""residual"": 4.002336936537176e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.002336936537176e-06}, {""constraint"": ""_C56359"", ""residual"": 3.870136424666271e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.870136424666271e-06}], ""total_constraints"": 56564, ""total_variables"": 31879, ""violated_constraint_count"": 3}",greedy,automatic,"[597319.3104740083, 30388.862386173394]",,,291535.7624868775,0.0,595243.6104739757
9000046,384.0,168,Integer Feasible,True,True,,True,,302.12126315385103,309.60041116690263,550139.63844,0.08663329449519765,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42460, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.427344679745147e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56907"", ""residual"": -2.427344679745147e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.427344679745147e-05}, {""constraint"": ""_C56906"", ""residual"": 1.992054103538976e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.992054103538976e-05}, {""constraint"": ""_C56908"", ""residual"": -1.3254496025183471e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.3254496025183471e-05}], ""total_constraints"": 57112, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[604396.3617051882, 28021.09156248909]",,,318185.58552374603,0.0,602320.6617061294
9000046,408.0,168,Integer Feasible,True,True,,True,,302.0975366551429,309.6374653298408,587289.72302,0.05657467181116239,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42202, ""initialized_variables"": 23559, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.596321878125309e-05, ""missing_variable_count"": 7328, ""partial_constraint_count"": 13318, ""top_violations"": [{""constraint"": ""_C55314"", ""residual"": 4.596321878125309e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.596321878125309e-05}, {""constraint"": ""_C55316"", ""residual"": -5.2759396567125805e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 5.2759396567125805e-06}], ""total_constraints"": 55520, ""total_variables"": 30887, ""violated_constraint_count"": 2}",greedy,automatic,"[623753.3233526818, 25780.757001459155]",,,274574.26311677735,0.0,622507.9033519939
9000046,432.0,168,Optimal,True,True,,True,,6.162276835180819,14.631490414962173,686420.2855783573,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42524, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.460434552631341e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56970"", ""residual"": -2.460434552631341e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.460434552631341e-05}, {""constraint"": ""_C56971"", ""residual"": 2.8797448976547457e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.8797448976547457e-06}, {""constraint"": ""_C56972"", ""residual"": 1.9406665501264797e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.9406665501264797e-06}], ""total_constraints"": 57176, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[686420.2855777738, 27758.161921930052]",,,198125.25400787478,0.0,686420.2855783573
9000046,456.0,168,Optimal,True,True,,True,,2.9532802780158818,11.661180816125125,648317.8422149059,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42090, ""initialized_variables"": 23303, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.416973913772381e-05, ""missing_variable_count"": 7072, ""partial_constraint_count"": 12854, ""top_violations"": [{""constraint"": ""_C54740"", ""residual"": 3.416973913772381e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.416973913772381e-05}, {""constraint"": ""_C54738"", ""residual"": -2.7743863029172644e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.7743863029172644e-05}, {""constraint"": ""_C54739"", ""residual"": -1.0864198202398256e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.0864198202398256e-05}], ""total_constraints"": 54944, ""total_variables"": 30375, ""violated_constraint_count"": 3}",greedy,automatic,"[648317.8422145939, 25654.406123663244]",,,206912.77410574965,0.0,648317.8422149059
9000046,480.0,168,Integer Feasible,True,True,,True,,302.2968598189764,311.5528917708434,593227.92145,0.09511632820668889,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42426, ""initialized_variables"": 24071, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.4820900509657804e-05, ""missing_variable_count"": 7840, ""partial_constraint_count"": 14246, ""top_violations"": [{""constraint"": ""_C56467"", ""residual"": -3.4820900509657804e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.4820900509657804e-05}, {""constraint"": ""_C56468"", ""residual"": -2.680117540876381e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.680117540876381e-05}], ""total_constraints"": 56672, ""total_variables"": 31911, ""violated_constraint_count"": 2}",greedy,automatic,"[657245.2941935846, 23623.894771911415]",,,172535.384629376,0.0,655584.7341949851
9000046,504.0,168,Integer Feasible,True,True,,True,,301.83315829886124,310.83455932699144,582686.39905,0.07980112901130222,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 41810, ""initialized_variables"": 22663, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.72576266474789e-05, ""missing_variable_count"": 6432, ""partial_constraint_count"": 11694, ""top_violations"": [{""constraint"": ""_C53299"", ""residual"": 4.72576266474789e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.72576266474789e-05}, {""constraint"": ""_C53300"", ""residual"": -3.951320013584336e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.951320013584336e-05}], ""total_constraints"": 53504, ""total_variables"": 29095, ""violated_constraint_count"": 2}",greedy,automatic,"[638536.6800374604, 22027.114995310127]",,,248455.22324855442,0.0,633217.9025865777
9000046,528.0,168,Optimal,True,True,,True,,5.739579361863434,16.016950632911175,682023.9875010953,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42314, ""initialized_variables"": 23815, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.2114082387124654e-05, ""missing_variable_count"": 7584, ""partial_constraint_count"": 13782, ""top_violations"": [{""constraint"": ""_C55891"", ""residual"": 3.2114082387124654e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.2114082387124654e-05}], ""total_constraints"": 56096, ""total_variables"": 31399, ""violated_constraint_count"": 1}",greedy,automatic,"[682023.9875019919, 20277.357528554916]",,,229055.99757843124,0.0,682023.9875010953
9000046,552.0,168,Optimal,True,True,,True,,76.50239775376394,87.2896831408143,639914.0615731431,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42314, ""initialized_variables"": 23815, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.2484732148295734e-05, ""missing_variable_count"": 7584, ""partial_constraint_count"": 13782, ""top_violations"": [{""constraint"": ""_C55891"", ""residual"": -4.2484732148295734e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.2484732148295734e-05}, {""constraint"": ""_C55892"", ""residual"": 4.104206846022862e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.104206846022862e-05}], ""total_constraints"": 56096, ""total_variables"": 31399, ""violated_constraint_count"": 2}",greedy,automatic,"[642404.9015731462, 20526.489262395968]",,,207484.75324546863,0.0,639914.0615731431
9000046,576.0,168,Integer Feasible,True,True,,True,,302.2272853720933,313.75186740327626,609359.93234,0.032482354252823815,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42265, ""initialized_variables"": 23703, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.9511110091771116e-05, ""missing_variable_count"": 7472, ""partial_constraint_count"": 13579, ""top_violations"": [{""constraint"": ""_C55640"", ""residual"": -4.9511110091771116e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.9511110091771116e-05}, {""constraint"": ""_C55639"", ""residual"": -2.2479849576484412e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.2479849576484412e-05}], ""total_constraints"": 55844, ""total_variables"": 31175, ""violated_constraint_count"": 2}",greedy,automatic,"[630233.0404968001, 24874.539314746078]",,,186161.61156980306,0.0,629817.9004987709
9000046,600.0,168,Integer Feasible,True,True,,True,,302.53290112502873,314.0016924138181,512484.90129,0.11787261053906133,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42069, ""initialized_variables"": 23255, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.849801489901438e-06, ""missing_variable_count"": 7024, ""partial_constraint_count"": 12767, ""top_violations"": [{""constraint"": ""_C54632"", ""residual"": 2.849801489901438e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.849801489901438e-06}], ""total_constraints"": 54836, ""total_variables"": 30279, ""violated_constraint_count"": 1}",greedy,automatic,"[581379.8707327436, 23284.841390663623]",,,196161.96501887616,0.0,580964.730732571
9000046,624.0,168,Optimal,True,True,,True,,123.99904025206342,136.68649051338434,659096.894738244,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42321, ""initialized_variables"": 23831, ""integrality_violation_count"": 0, ""max_constraint_violation"": 1.1391755379008828e-05, ""missing_variable_count"": 7600, ""partial_constraint_count"": 13811, ""top_violations"": [{""constraint"": ""_C55928"", ""residual"": -1.1391755379008828e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.1391755379008828e-05}], ""total_constraints"": 56132, ""total_variables"": 31431, ""violated_constraint_count"": 1}",greedy,automatic,"[660757.4547383883, 24648.10603031022]",,,205135.15606642922,0.0,659096.894738244
9000046,648.0,168,Integer Feasible,True,True,,True,,302.0362513177097,315.05149420024827,506149.38152,0.24147793083445324,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42411, ""initialized_variables"": 24055, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.721542609331664e-05, ""missing_variable_count"": 7824, ""partial_constraint_count"": 14217, ""top_violations"": [{""constraint"": ""_C56423"", ""residual"": -4.721542609331664e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.721542609331664e-05}, {""constraint"": ""_C56424"", ""residual"": -1.1257733603997622e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.1257733603997622e-05}], ""total_constraints"": 56628, ""total_variables"": 31879, ""violated_constraint_count"": 2}",greedy,automatic,"[667283.6587016052, 26473.342302870096]",,,194327.9770404038,0.0,667283.6587033216
