algorithm,algorithm_display_name,method_class,model_seed,test_seed,episode_hours,decision_count,mean_decision_interval_h,episode_vessel_fuel_eur,episode_conditioning_eur,episode_reconditioning_eur,episode_loading_eur,episode_unloading_eur,episode_operating_cost_eur,episode_vent_penalty_eur,episode_storage_shortfall_penalty_eur,episode_total_cost_eur,terminal_cleanup_operating_cost_eur,operating_cost_eur,total_cost_eur,captured_t,stored_t,vented_t,storage_rate,loss_rate,unit_total_cost_eur_per_t,greedy_total_cost_eur,delta_total_cost_vs_greedy_eur,paired_outcome_vs_greedy,hard_violations,override_events,proposed_override_events,selected_interventions,effective_intervention_rate,solver_replan_count,solver_failure_count,solver_timeout_count,fallback_used,wall_clock_seconds,source_file
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,2,9000059,720,191,3.769633507853403,692868.6600000085,980605.9771425719,43767.150166726184,3827.749034818034,3205.125000000004,1724274.6613441247,0,0,1724274.6613441247,216627.75159731114,1940902.4129414358,1940902.4129414358,125978.9416694392,106749.14674811265,0,0.8473570688362796,0,18.181900952531514,2212831.2094909954,-271928.79654955957,win,0,,,,,,,,,1.4100613282062113,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_2/results.csv
ppo_high_level,High-level Centralized Maskable PPO,reinforcement_learning,2,9000060,720,199,3.6180904522613067,687056.7000000075,898517.9999999999,41500.912402145965,3507.3225000000034,2976.187500000004,1633559.1224021534,702033.0557748431,0,2335592.1781769963,178838.97055043126,1812398.0929525846,2514431.1487274277,126857.6135473692,101221.73756620956,8775.413197185533,0.7979161418515327,0.06917529781457504,24.840821835158952,2521676.157625502,-7245.008898074273,win,0,,,,,,,,,1.088404049165547,formal_ppo_high_level_seeds_9000031-9000060_run01/ppo_high_level/model_seed_2/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000031,720,133,5.413533834586466,616067.7600000068,939114.8171013702,44985.68589981874,3665.7902547339318,3477.556777066626,1607311.6100329962,752959.8889154772,0,2360271.4989484735,260608.6459899324,1867920.2560229285,2620880.144938406,134043.80710806392,109721.18512150914,9411.99861144346,0.8185472159340694,0.07021584073522816,23.886728365501614,2293017.35099732,327862.79394108616,loss,0,,,11,0.08270676691729323,,,,,2.971496695186943,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000032,720,106,6.7924528301886795,585762.5400000062,848629.9986080591,39052.90530511742,3312.587046996293,2867.9397609659068,1479625.970721145,205641.90578934943,0,1685267.8765104944,239663.52760253244,1719289.4983236773,1924931.4041130268,118765.80374023803,95250.98854906714,2570.5238223668675,0.8020068533986267,0.021643635974451545,20.20904384757568,1766211.2553052178,158720.148807809,loss,0,,,12,0.11320754716981132,,,,,1.0703719579614699,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000033,720,110,6.545454545454546,567496.3800000069,914732.4623702185,41898.31302358523,3570.614886681708,3115.259182329205,1530813.0294628215,202751.68291593154,0,1733564.712378753,282489.11532890203,1813302.1447917237,2016053.8277076553,127077.96740974122,102191.00737459814,2534.3960364491445,0.8041599142446202,0.019943630576631878,19.728289988545416,2107598.694435474,-91544.86672781873,win,0,,,12,0.10909090909090909,,,,,2.110860989894718,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000034,720,118,6.101694915254237,549645.3600000055,915425.6578666627,41484.584759380836,3573.320742503819,3171.1592296992985,1513300.0825982522,104925.66978444497,0,1618225.752382697,235047.19808307127,1748347.2806813235,1853272.9504657683,123422.09958543938,101181.91404727027,1311.570872305562,0.8198038632232693,0.010626710100630094,18.316247205997254,1935952.9860899067,-82680.03562413831,win,0,,,9,0.07627118644067797,,,,,2.1526726968586445,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000035,720,95,7.578947368421052,569987.2200000061,891694.0587389459,43602.75307997985,3480.685568159381,3121.566134857925,1511886.2835219493,0,0,1511886.2835219493,224967.5490891797,1736853.832611129,1736853.832611129,116933.45658342756,106348.17824385338,0,0.9094760503207909,0,16.331768548292118,1885009.4324528396,-148155.59984171065,win,0,,,9,0.09473684210526316,,,,,2.347954693250358,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000036,720,108,6.666666666666667,610670.9400000053,859713.44788757,38007.23166802606,3355.8507668501406,2692.2263853532095,1514439.6967078045,623595.9281255909,0,2138035.6248333952,231063.75485391723,1745503.4515617217,2369099.3796873125,124518.99931170137,92700.5650439661,7794.949101569888,0.7444692420946463,0.06260047980354574,25.5564718355675,3533761.529562704,-1164662.1498753913,win,0,,,9,0.08333333333333333,,,,,2.5359553969465196,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000037,720,111,6.486486486486487,578290.0200000054,968140.4087829292,47193.70907736363,3779.0902785292783,3566.032080395043,1600969.2602192226,104573.97555689405,0,1705543.2357761166,168318.1265050247,1769287.3867242474,1873861.3622811413,121647.55872136065,115106.60750576475,1307.1746944611755,0.9462303125163551,0.010745589210345926,16.27935531144287,2000485.9131946776,-126624.55091353622,win,0,,,10,0.09009009009009009,,,,,1.055459959898144,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000038,720,121,5.950413223140496,643467.0000000071,878167.3519159199,44035.97196989208,3427.884708086119,3198.947208086123,1572297.1558019912,520881.05080393545,0,2093178.2066059266,286916.244714326,1859213.4005163172,2380094.4513202524,128369.72617542402,107404.80968266347,6511.013135049195,0.8366833277800182,0.050720783856402024,22.160036020290352,1920295.9707264367,459798.4805938157,loss,0,,,16,0.1322314049586777,,,,,2.5434333961457014,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000039,720,97,7.422680412371134,564590.4000000057,847461.0620242084,40331.2978677116,3308.024158348974,3210.3441583489744,1458901.1282086237,677248.3030698124,0,2136149.431278436,307483.1772333821,1766384.3054420059,2443632.608511818,125712.08383662622,98369.01918954044,8465.603788372653,0.7824945398039821,0.06734120961175412,24.841485954061937,2437563.728051424,6068.880460394081,loss,0,,,9,0.09278350515463918,,,,,2.4977830117568374,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000040,720,107,6.728971962616822,559193.580000003,911802.2979683067,42386.222062949564,3559.1771285783348,3357.470581660551,1520298.747741498,299472.57109701575,0,1819771.318838514,245781.7524628389,1766080.5002043368,2065553.0713013527,128417.59580770151,103381.02942182832,3743.407138712696,0.8050378826328122,0.02915026648153613,19.980001000698323,2617199.479188901,-551646.4078875482,win,0,,,10,0.09345794392523364,,,,,2.340527876280248,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
ppo_event_residual,Event-Residual PPO,reinforcement_learning,0,9000041,720,107,6.728971962616822,604028.7000000064,867694.2174614745,37812.277320957844,3387.0033232751334,2887.5057954265435,1515809.7039011403,740319.291212419,0,2256128.995113559,268355.9521658943,1784165.6560670347,2524484.9472794533,125444.62651394652,92225.0666364824,9253.991140155247,0.7351854694726929,0.07376953000953308,27.373088893825937,2085510.1991784673,438974.748100986,loss,0,,,12,0.11214953271028037,,,,,2.5657207830809057,formal_ppo_event_residual_seeds_9000031-9000060_run01/ppo_event_residual/model_seed_0/results.csv
