case_id,time_h,captured_t,stored_t,vented_t,emitter_inventory_t,vessel_inventory_t,terminal_inventory_t,reservoir_inventory_t,system_mass_balance_error_t,mean_capture_multiplier,minimum_speed_factor,available_well_fraction
formal_medium_720h,250.0,44224.99228317512,32563.923583382373,0.0,10115.033108589698,13631.75738560778,0.0,4465688.758111119,2.293381839990616e-08,1.3452028305256138,1.0,1.0
formal_medium_720h,251.0,44444.735047713555,32563.923583382373,0.0,10231.240504883976,13735.29275385194,0.0,4465688.758111119,2.3581378627568483e-08,1.178081461596577,1.0,1.0
formal_medium_720h,252.0,44636.77670842039,32563.923583382373,0.0,10334.396084228807,13824.178835213941,0.0,4465688.758111119,2.3261236492544413e-08,1.1927503527019916,1.0,1.0
formal_medium_720h,253.0,44817.461376555584,32563.923583382373,0.0,10449.734327444501,13889.525260133447,0.0,4465688.758111119,2.389424480497837e-08,1.2038471744032693,1.0,1.0
formal_medium_720h,254.0,45022.09391556298,32563.923583382373,0.0,10551.152021645948,13992.740104939392,0.0,4465688.758111119,2.3377651814371347e-08,1.2737247507158689,1.0,1.0
formal_medium_720h,255.0,45245.60350760323,32563.923583382373,0.0,10653.096454336763,14114.305264288825,0.0,4465688.758111119,2.264278009533882e-08,1.2840034187477711,1.0,1.0
formal_medium_720h,256.0,45452.39724096288,32563.923583382373,0.0,10773.775455036623,14200.419996948616,0.0,4465688.758111119,2.3239408619701862e-08,1.1960851780528012,1.0,1.0
formal_medium_720h,257.0,45644.02499033902,32563.923583382373,0.0,10880.004222584907,14285.818978776479,0.0,4465688.758111119,2.3093889467418194e-08,1.3189913686736918,1.0,1.0
formal_medium_720h,258.0,45878.81446364701,32563.923583382373,0.0,10980.619535989154,14419.99313868022,0.0,4465688.758111119,2.3355823941528797e-08,1.317501672774852,1.0,1.0
formal_medium_720h,259.0,46104.20066597809,32563.923583382373,0.0,11086.134762460802,14539.864114539652,0.0,4465688.758111119,2.297747414559126e-08,1.5932258944183157,1.0,1.0
formal_medium_720h,260.0,46341.24136068499,32563.923583382373,0.0,11243.862348949144,14619.177222758211,0.0,4465688.758111119,2.408341970294714e-08,1.252689419695025,1.0,1.0
formal_medium_720h,261.0,46542.38357258851,32563.923583382373,0.0,11352.627071140581,14711.55471247029,0.0,4465688.758111119,2.3450411390513182e-08,1.5502799592746241,1.0,1.0
formal_medium_720h,262.0,46801.271973888346,32563.923583382373,0.0,11486.170260171966,14836.899924738742,0.0,4465688.758111119,2.3326720111072063e-08,1.2111784619199772,1.0,1.0
formal_medium_720h,263.0,47019.09921423204,32563.923583382373,0.0,11572.778538699258,14968.118886555147,0.0,4465688.758111119,2.3770553525537252e-08,1.5668555827934607,1.0,1.0
formal_medium_720h,264.0,47277.27348255362,32563.923583382373,0.0,11799.07169357598,15000.0,0.0,4465688.758111119,2.3326720111072063e-08,1.3640030697642322,1.0,1.0
formal_medium_720h,265.0,47483.99573956483,32849.31171123625,0.0,11844.201880227432,14361.592070359764,514.6118721461187,4465974.146238973,2.368324203416705e-08,1.2523710181772219,1.0,1.0
formal_medium_720h,266.0,47669.4229711379,33134.699839090135,0.0,11965.793436299642,13625.427745860627,1029.2237442922374,4466259.534366827,2.4112523533403873e-08,1.121665196953501,1.0,1.0
formal_medium_720h,267.0,47849.77172964122,33420.08796694402,0.0,12066.042387646969,12905.527553016618,1543.835616438356,4466544.922494682,2.3654138203710318e-08,0.910536129321167,1.0,1.0
formal_medium_720h,268.0,47998.66674341643,33705.4760947979,0.0,12146.738181613197,12173.726772825594,2058.4474885844747,4466830.310622536,2.412707544863224e-08,1.1141499768096514,1.0,1.0
formal_medium_720h,269.0,48190.54837970666,33990.864222651784,0.0,12232.804267989006,11479.54232274002,2573.0593607305937,4467115.69875039,2.470187610015273e-08,1.050772024376801,1.0,1.0
formal_medium_720h,270.0,48354.59375804455,34276.25235050567,0.0,12331.512872830086,10744.879096236826,3087.6712328767126,4467401.086878244,2.442538971081376e-08,1.1361725593068366,1.0,1.0
formal_medium_720h,271.0,48548.69139230094,34561.64047835955,0.0,12423.676519554232,10046.813083769068,3602.2831050228315,4467686.475006098,2.4854671210050583e-08,1.0793759829929634,1.0,1.0
formal_medium_720h,272.0,48721.989136679724,34847.02860621343,0.0,12517.242121405183,9326.5452262969,4116.89497716895,4467971.863133952,2.5451299734413624e-08,1.7130502175946019,1.0,1.0
formal_medium_720h,273.0,48981.36239110829,35132.416734067316,0.0,12683.295387385828,8619.865214744821,4631.506849315069,4468257.251261806,2.457090886309743e-08,1.4516649671498598,1.0,1.0
formal_medium_720h,274.0,49213.18802351874,35417.8048619212,0.0,12814.53659577541,8420.449638765695,4646.118721461188,4468542.63938966,2.5174813345074654e-08,1.112588763065836,1.0,1.0
formal_medium_720h,275.0,49392.24947321123,35703.19298977508,0.0,12916.137745496111,8497.909938737484,4360.730593607307,4468828.027517514,2.6200723368674517e-08,1.2756059922809058,1.0,1.0
formal_medium_720h,276.0,49582.41397844644,35988.581117628964,0.0,13043.122926487584,8561.089262981219,4075.342465753426,4469113.415645368,2.590968506410718e-08,1.2058948493063442,1.0,1.0
formal_medium_720h,277.0,49791.15635222703,36273.96924548285,63.25847565629594,13077.56913050306,8672.126957090037,3789.954337899545,4469398.8037732225,2.5669578462839127e-08,1.0604045324374496,1.0,1.0
formal_medium_720h,278.0,49962.148468798885,36559.35737333673,103.02130950334019,13128.2199166276,8752.705453690307,3504.566210045664,4469684.191901077,2.6149791665375233e-08,1.2261407466272645,1.0,1.0
formal_medium_720h,279.0,50175.579545263565,36844.74550119061,158.31775263460642,13168.470390281258,8870.58961337006,3219.178082191783,4469969.580028931,2.5713234208524227e-08,1.327755159931703,1.0,1.0
formal_medium_720h,280.0,50385.48599507399,37130.133629044496,254.07192675267245,13198.130958848385,8955.081320495294,2933.7899543379017,4470254.968156785,2.6819179765880108e-08,1.1246346185491678,1.0,1.0
formal_medium_720h,281.0,50571.08126965089,37415.52175689838,294.74746231416543,13250.102002816993,9048.030015542085,2648.4018264840206,4470540.356284639,2.7772330213338137e-08,0.9910041039663224,1.0,1.0
formal_medium_720h,282.0,50765.024316037445,37700.90988475226,318.09072177145,13284.81292865709,9183.918876631258,2363.0136986301395,4470825.744412493,2.6637280825525522e-08,1.0520390686646899,1.0,1.0
formal_medium_720h,283.0,50928.7345360686,37986.298012606145,380.94017598305544,13320.50692832706,9249.085642780841,2077.6255707762584,4471111.132540347,2.7852365747094154e-08,1.3612874521577378,1.0,1.0
formal_medium_720h,284.0,51136.964807924014,38271.68614046003,447.2567854976934,13381.159731490343,9330.346501958335,1792.237442922377,4471396.520668201,2.7808710001409054e-08,1.1328645425132906,1.0,1.0
formal_medium_720h,285.0,51321.77182652004,38557.07426831391,481.41513680595637,13440.43353514419,9421.721365592248,1506.8493150684958,4471681.908796055,2.7532223612070084e-08,1.039249567105867,1.0,1.0
formal_medium_720h,286.0,51502.34352425517,38842.46239616779,541.9498920503114,13463.873774393767,9518.318068833447,1221.4611872146145,4471967.296923909,2.7626811061054468e-08,0.8289716113037274,1.0,1.0
formal_medium_720h,287.0,51639.0608479221,39127.85052402168,584.85370905686,13491.933276648335,9584.072073239255,936.0730593607332,4472252.685051763,2.8070644475519657e-08,0.7943098576292731,1.0,1.0
formal_medium_720h,288.0,51779.22797234964,39413.23865187556,632.9148329520538,13506.925991864466,9661.18535855547,650.6849315068519,4472538.0731796175,2.8383510652929544e-08,0.6417644538633448,1.0,1.0
formal_medium_720h,289.0,51903.89002841102,39698.62677972944,645.7514946289048,13531.869533603036,9748.06721120143,365.29680365297054,4472823.461307472,2.937304088845849e-08,0.9410887432011301,1.0,1.0
formal_medium_720h,290.0,52056.91351691255,39984.014907583325,699.229502976341,13561.430828105098,9818.051396853463,79.90867579908922,4473108.849435326,2.7997884899377823e-08,0.601894544769954,1.0,1.0
formal_medium_720h,291.0,52162.4171701886,40063.92358338241,710.4308926072152,13593.398084298664,9880.386404305073,0.0,4473188.758111125,2.8659997042268515e-08,0.8851911480037327,1.0,1.0
formal_medium_720h,292.0,52322.15070447707,40063.92358338241,754.4528985940503,13615.270051238336,9974.225965667034,0.0,4473188.758111125,2.7852365747094154e-08,0.922575613224585,1.0,1.0
formal_medium_720h,293.0,52473.66027156012,40063.92358338241,803.0596209120076,13646.259859436248,10046.139002234217,0.0,4473188.758111125,2.9525835998356342e-08,0.9827282815489355,1.0,1.0
formal_medium_720h,294.0,52640.45637205492,40063.92358338241,841.4559530392459,13686.197233525012,10134.601396513015,0.0,4473188.758111125,2.9176590032875538e-08,1.1455332756594545,1.0,1.0
formal_medium_720h,295.0,52848.11090514416,40063.92358338241,867.1088833015464,13738.829689159913,10263.97054370505,0.0,4473188.758111125,2.907472662627697e-08,1.1802771726288481,1.0,1.0
formal_medium_720h,296.0,53046.44003937609,40063.92358338241,913.9910924674946,13787.565782870286,10366.68137506066,0.0,4473188.758111125,2.8579961508512497e-08,1.0694184064756769,1.0,1.0
formal_medium_720h,297.0,53253.82315335767,40063.92358338241,951.8800893660413,13816.212518811535,10507.528756202444,0.0,4473188.758111125,2.822343958541751e-08,1.109115297421857,1.0,1.0
formal_medium_720h,298.0,53443.63202354887,40063.92358338241,1007.2065178938024,13850.638696014412,10607.585020663002,0.0,4473188.758111125,2.87109287455678e-08,1.0112596262168674,1.0,1.0
formal_medium_720h,299.0,53606.58864726629,40063.92358338241,1058.5699811407967,13888.294105798555,10681.522771349291,0.0,4473188.758111125,2.9431248549371958e-08,1.082540542593699,1.0,1.0
formal_medium_720h,300.0,53807.19712738756,40063.92358338241,1100.8871081075724,13920.5853369695,10807.522893332845,0.0,4473188.758111125,2.9169314075261354e-08,1.1038342289632672,1.0,1.0
formal_medium_720h,301.0,53988.8187462854,40063.92358338241,1151.2203265416813,13963.664840181104,10895.731790584967,0.0,4473188.758111125,2.898741513490677e-08,1.1506146511923196,1.0,1.0
formal_medium_720h,302.0,54185.01637956468,40063.92358338241,1204.0156625441828,14003.543170902778,10999.255757140076,0.0,4473188.758111125,2.9191141948103905e-08,1.267070648578404,1.0,1.0
formal_medium_720h,303.0,54392.52517548704,40063.92358338241,1276.9668000955614,14041.561470346742,11095.795116067096,0.0,4473188.758111125,2.852175384759903e-08,0.9450503538160048,1.0,1.0
formal_medium_720h,304.0,54531.7174104304,40063.92358338241,1307.9682454098315,14099.38103337598,11146.16634266695,0.0,4473188.758111125,2.8783688321709633e-08,1.2093442928783606,1.0,1.0
formal_medium_720h,305.0,54729.853480574115,40063.92358338241,1362.2882256012012,14147.82145541656,11241.542010578716,0.0,4473188.758111125,2.849992597475648e-08,0.7357319560242068,1.0,1.0
formal_medium_720h,306.0,54840.21264863004,40063.92358338241,1403.9677426059118,14177.456857585561,11280.586259460932,0.0,4473188.758111125,2.8972863219678402e-08,1.2636164290263627,1.0,1.0
formal_medium_720h,307.0,55052.40572285703,40063.92358338241,1461.337157894723,14224.005619666797,11388.861156317871,0.0,4473188.758111125,2.9293005354702473e-08,0.8829893468385279,1.0,1.0
formal_medium_720h,308.0,55199.5425923315,40063.92358338241,1502.892463049446,13456.152024710624,12262.296315593787,0.0,4473188.758111125,2.914021024480462e-08,1.1164556220335617,1.0,1.0
formal_medium_720h,309.0,55383.02013294339,40063.92358338241,1502.892463049446,12751.370816320776,13150.55506459553,0.0,4473188.758111125,2.9467628337442875e-08,0.8506513013564764,1.0,1.0
formal_medium_720h,310.0,55519.29570941262,40063.92358338241,1502.892463049446,12022.249056004914,14015.952401380622,0.0,4473188.758111125,2.9729562811553478e-08,1.0415908606466544,1.0,1.0
formal_medium_720h,311.0,55708.46713334385,40349.311711236296,1502.892463049446,11295.749950100768,14131.622931216,514.6118721461187,4473474.146238979,2.9169314075261354e-08,1.0867440271094955,1.0,1.0
formal_medium_720h,312.0,55897.09338951763,40634.69983909018,1502.892463049446,10582.045751950267,14233.953385540273,1029.2237442922374,4473759.534366833,2.9802322387695312e-08,1.1287571846392426,1.0,1.0
formal_medium_720h,313.0,56090.84369223894,40920.08796694406,1502.892463049446,9868.811678676895,14340.937761534951,1543.835616438356,4474044.922494687,3.023887984454632e-08,0.9655216102012534,1.0,1.0
formal_medium_720h,314.0,56260.92713545421,41205.476094797945,1502.892463049446,9142.35514996303,14437.47773346409,2058.4474885844747,4474330.310622541,3.0086084734648466e-08,1.24819201787296,1.0,1.0
formal_medium_720h,315.0,56456.86517232661,41490.86422265183,1502.892463049446,8451.315150947652,14524.455769351871,2573.0593607305937,4474615.698750395,3.068998921662569e-08,1.403284458601424,1.0,1.0
formal_medium_720h,316.0,56694.806062609554,41776.25235050571,1502.892463049446,7762.733406999428,14650.978403583038,3087.6712328767126,4474901.086878249,3.106833901256323e-08,1.0244545617426275,1.0,1.0
formal_medium_720h,317.0,56862.168401668125,42061.64047835959,1502.892463049446,7553.686221727891,14227.387927913147,3602.2831050228315,4475186.4750061035,3.045715857297182e-08,0.943393352560923,1.0,1.0
formal_medium_720h,318.0,56999.26465208953,42347.02860621348,1502.892463049446,7645.194536303482,13472.975863758962,4116.89497716895,4475471.863133958,3.135210135951638e-08,0.9875781208901003,1.0,1.0
formal_medium_720h,319.0,57169.225362182224,42632.41673406736,1502.892463049446,7723.154264603199,12764.97684555194,4631.506849315069,4475757.251261812,3.1104718800634146e-08,0.8395866045021134,1.0,1.0
formal_medium_720h,320.0,57327.607139010506,42917.80486192124,1502.892463049446,7777.508992012796,12569.003894970627,4646.118721461188,4476042.639389666,3.207242116332054e-08,0.8300339575977569,1.0,1.0
formal_medium_720h,321.0,57466.83667632627,43203.192989775125,1502.892463049446,7845.676234991853,12640.06618930733,4360.730593607307,4476328.02751752,3.197783371433616e-08,1.0397204063207184,1.0,1.0
formal_medium_720h,322.0,57648.78633539765,43488.58111762901,1502.892463049446,7926.0099846713965,12741.682098699166,4075.342465753426,4476613.415645374,3.1526724342256784e-08,1.4106802507499552,1.0,1.0
formal_medium_720h,323.0,57892.73927578766,43773.96924548289,1502.892463049446,8033.924920440532,12877.72010332004,3789.954337899545,4476898.803773228,3.196328179910779e-08,1.2518429615781264,1.0,1.0
formal_medium_720h,324.0,58082.15382991502,44059.357373336774,1502.892463049446,8153.864928245848,12947.194649642082,3504.566210045664,4477184.191901082,3.302557161077857e-08,0.9146389575624939,1.0,1.0
formal_medium_720h,325.0,58225.26623531336,44344.74550119066,1502.892463049446,8237.517092185848,13006.654891100421,3219.178082191783,4477469.580028936,3.26181179843843e-08,1.009478823726055,1.0,1.0
formal_medium_720h,326.0,58399.355692728146,44630.13362904454,1521.0477517201896,8298.736714948293,13101.369437082025,2933.7899543379017,4477754.96815679,3.194145392626524e-08,1.1227138080936756,1.0,1.0
formal_medium_720h,327.0,58596.448587589,44915.52175689842,1543.837615934967,8365.552203546273,13208.856979130123,2648.4018264840206,4478040.356284644,3.255991032347083e-08,0.8984578024760915,1.0,1.0
formal_medium_720h,328.0,58726.165481720825,45200.909884752306,1593.6904849562834,8403.706661828117,13250.566545958787,2363.0136986301395,4478325.744412499,3.1890522222965956e-08,1.271509588843676,1.0,1.0
formal_medium_720h,329.0,58920.71627354811,45486.29801260619,1657.4166449527888,8456.73250351847,13328.36533609921,2077.6255707762584,4478611.132540353,3.349850885570049e-08,1.013288786897579,1.0,1.0
formal_medium_720h,330.0,59093.80222001155,45771.68614046007,1683.0778404268694,8514.816948134541,13417.705642472498,1792.237442922377,4478896.520668207,3.4036929719150066e-08,0.76773157069611,1.0,1.0
formal_medium_720h,331.0,59247.85803542238,46057.074268313954,1718.4531117797974,8518.95382391227,13532.249310752672,1506.8493150684958,4479181.908796061,3.3076503314077854e-08,0.8616649068279179,1.0,1.0
formal_medium_720h,332.0,59380.56156873941,46342.46239616784,1752.190359859971,8565.983782804167,13584.185637097624,1221.4611872146145,4479467.296923915,3.394234227016568e-08,0.9801030985097153,1.0,1.0
formal_medium_720h,333.0,59533.444344867145,46627.85052402172,1790.219687021657,8618.22736746428,13646.795501403558,936.0730593607332,4479752.685051769,3.340392140671611e-08,1.0015173206811026,1.0,1.0
formal_medium_720h,334.0,59684.40469297418,46913.2386518756,1848.3669385418675,8652.002848698246,13705.833116756414,650.6849315068519,4480038.073179623,3.421882865950465e-08,0.9246034536012866,1.0,1.0
formal_medium_720h,335.0,59840.083932197595,47198.626779729486,1876.5984967148875,8700.925864241315,13784.357782263738,365.29680365297054,4480323.461307477,3.3585820347070694e-08,0.9925743056517021,1.0,1.0
formal_medium_720h,336.0,60009.02253458903,47484.01490758337,1916.553087754828,8739.774654064871,13874.493003791675,79.90867579908922,4480608.849435331,3.5644916351884604e-08,1.0943596939401161,1.0,1.0
formal_medium_720h,337.0,60198.48134836719,47563.92358338246,1956.5970414350888,8784.856427753248,13978.826090201199,0.0,4480688.75811113,3.467721398919821e-08,0.862058471491551,1.0,1.0
formal_medium_720h,338.0,60335.227654871785,47563.92358338246,1990.0555261602262,8828.81858482103,14038.15175491287,0.0,4480688.75811113,3.5135599318891764e-08,1.0429551113386015,1.0,1.0
formal_medium_720h,339.0,60517.5351344049,47563.92358338246,2010.8853220362396,8891.994685333855,14136.453338057145,0.0,4480688.75811113,3.4458935260772705e-08,0.6519305327101638,1.0,1.0
formal_medium_720h,340.0,60648.48948254404,47563.92358338246,2026.427476537791,8913.56380115538,14230.29641587321,0.0,4480688.75811113,3.38477548211813e-08,1.0987250538293367,1.0,1.0
formal_medium_720h,341.0,60844.30822595938,47563.92358338246,2071.4054795307156,8947.973457618993,14346.72749983201,0.0,4480688.75811113,3.461900632828474e-08,1.2654227816737915,1.0,1.0
formal_medium_720h,342.0,61061.246927757034,47563.92358338246,2130.1163590388473,8986.400789575084,14466.52799016544,0.0,4480688.75811113,3.42406565323472e-08,1.003846763775037,1.0,1.0
formal_medium_720h,343.0,61230.217152094156,47563.92358338246,2167.961607446304,9030.542038090247,14553.511717579944,0.0,4480688.75811113,3.477180143818259e-08,1.236286833163108,1.0,1.0
formal_medium_720h,344.0,61427.03889425901,47563.92358338246,2217.9497851909373,9090.455910310779,14640.43140977963,0.0,4480688.75811113,3.4822733141481876e-08,1.176959004504729,1.0,1.0
formal_medium_720h,345.0,61636.42641869938,47563.92358338246,2259.517574379231,9135.930615373478,14762.776439969013,0.0,4480688.75811113,3.5332050174474716e-08,1.079136914966651,1.0,1.0
formal_medium_720h,346.0,61845.24306127193,47563.92358338246,2297.9806697005642,9162.570673731381,14906.489928862324,0.0,4480688.75811113,3.40223778039217e-08,1.4390672464576317,1.0,1.0
formal_medium_720h,347.0,62102.51567833315,47563.92358338246,2340.7081757002547,9283.60571365523,15000.0,0.0,4480688.75811113,3.442983143031597e-08,0.9960282340168485,1.0,1.0
formal_medium_720h,348.0,62276.889386807365,47563.92358338246,2364.9867003505783,9433.700897479126,15000.0,0.0,4480688.75811113,3.466266207396984e-08,0.920672482996705,1.0,1.0
formal_medium_720h,349.0,62421.181636276124,47563.92358338246,2413.949452495982,8729.030394802481,15800.0,0.0,4480688.75811113,3.4990080166608095e-08,1.1505425270239094,1.0,1.0
formal_medium_720h,350.0,62611.92378550758,47563.92358338246,2413.949452495982,8119.772544033938,16600.0,0.0,4480688.75811113,3.456079866737127e-08,1.1437132958135017,1.0,1.0
formal_medium_720h,351.0,62826.22422465422,47849.31171123634,2413.949452495982,7534.072983180585,16600.0,514.6118721461187,4480974.146238985,3.519380697980523e-08,0.8780146118811354,1.0,1.0
formal_medium_720h,352.0,62970.23800710944,48134.69983909022,2413.949452495982,6878.0867656358,16600.0,1029.2237442922374,4481259.534366839,3.463355824351311e-08,1.1242256367754078,1.0,1.0
formal_medium_720h,353.0,63145.87654829922,48420.087966944106,2413.949452495982,6253.725306825581,16600.0,1543.835616438356,4481544.922494693,3.573950380086899e-08,1.1717404771195168,1.0,1.0
formal_medium_720h,354.0,63351.68037529895,48705.47609479799,2413.949452495982,5659.5291338253155,16600.0,2058.4474885844747,4481830.310622547,3.585591912269592e-08,0.9104741947970826,1.0,1.0
formal_medium_720h,355.0,63514.59993672655,48990.86422265187,2413.949452495982,5022.448695252915,16600.0,2573.0593607305937,4482115.698750401,3.534660208970308e-08,0.7250740213598333,1.0,1.0
formal_medium_720h,356.0,63631.58849789673,49276.252350505754,2413.949452495982,4339.437256423098,16600.0,3087.6712328767126,4482401.086878255,3.627064870670438e-08,0.9386994009893711,1.0,1.0
formal_medium_720h,357.0,63784.0087748182,49561.64047835964,2413.949452495982,3691.8575333445665,16600.0,3602.2831050228315,4482686.475006109,3.604509402066469e-08,0.8666768129852137,1.0,1.0
formal_medium_720h,358.0,63925.223322502236,49847.02860621352,2413.949452495982,3533.0720810286066,16100.0,4116.89497716895,4482971.863133963,3.642344381660223e-08,1.1287684839402916,1.0,1.0
formal_medium_720h,359.0,64105.977247692135,50132.4167340674,2413.949452495982,3713.8260062185045,15300.0,4631.506849315069,4483257.251261817,3.68308974429965e-08,0.8434250550540491,1.0,1.0
formal_medium_720h,360.0,64248.50302514162,50417.804861921286,2413.949452495982,3856.351783667983,15000.0,4646.118721461188,4483542.639389671,3.7180143408477306e-08,0.90563431922013,1.0,1.0
formal_medium_720h,361.0,64406.15686976726,50703.19298977517,2413.949452495982,4014.0056282936293,15000.0,4360.730593607307,4483828.0275175255,3.722379915416241e-08,1.1559765755882307,1.0,1.0
formal_medium_720h,362.0,64610.32939573888,50988.58111762905,2413.949452495982,4218.178154265246,15000.0,4075.342465753426,4484113.41564538,3.680179361253977e-08,0.6386985151585906,1.0,1.0
formal_medium_720h,363.0,64738.69192022982,51273.969245482935,2413.949452495982,4346.54067875619,15000.0,3789.954337899545,4484398.803773234,3.759487299248576e-08,1.1224510917702022,1.0,1.0
formal_medium_720h,364.0,64911.50716761996,51559.35737333682,2413.949452495982,4519.355926146329,15000.0,3504.566210045664,4484684.191901088,3.7878635339438915e-08,1.0591483990082022,1.0,1.0
formal_medium_720h,365.0,65093.32572081548,51844.7455011907,2413.949452495982,4701.174479341853,15000.0,3219.178082191783,4484969.580028942,3.7689460441470146e-08,0.9519149331084577,1.0,1.0
formal_medium_720h,366.0,65261.76324680263,52130.13362904458,2413.949452495982,4869.612005328999,15000.0,2933.7899543379017,4485254.968156796,3.816967364400625e-08,0.8651680092322657,1.0,1.0
formal_medium_720h,367.0,65399.576316318446,52415.521756898466,2413.949452495982,5007.425074844815,15000.0,2648.4018264840206,4485540.35628465,3.821332938969135e-08,0.8591794100046481,1.0,1.0
formal_medium_720h,368.0,65559.32127935388,52700.90988475235,2413.949452495982,5167.170037880247,15000.0,2363.0136986301395,4485825.744412504,3.869354259222746e-08,0.812155743506355,1.0,1.0
formal_medium_720h,369.0,65673.25928985245,52986.29801260623,2413.949452495982,5281.10804837881,15000.0,2077.6255707762584,4486111.132540358,3.901368472725153e-08,1.0406603358938915,1.0,1.0
formal_medium_720h,370.0,65833.50267567282,53271.686140460115,2413.949452495982,5441.351434199187,15000.0,1792.237442922377,4486396.520668212,3.92901711165905e-08,1.518585954004326,1.0,1.0
formal_medium_720h,371.0,66074.27451999788,53557.074268314,2413.949452495982,5682.1232785242555,15000.0,1506.8493150684958,4486681.908796066,3.888271749019623e-08,1.145425033040228,1.0,1.0
formal_medium_720h,372.0,66247.93424814247,53842.46239616788,2413.949452495982,5855.7830066688475,15000.0,1221.4611872146145,4486967.2969239205,3.952300176024437e-08,1.0933460176853476,1.0,1.0
formal_medium_720h,373.0,66413.99180800482,54127.850524021764,2413.949452495982,6021.840566531198,15000.0,936.0730593607332,4487252.685051775,3.990135155618191e-08,0.9670024522616675,1.0,1.0
formal_medium_720h,374.0,66590.19435289115,54413.23865187565,2413.949452495982,6198.043111417533,15000.0,650.6849315068519,4487538.073179629,4.0192389860749245e-08,0.7144952704077926,1.0,1.0
formal_medium_720h,375.0,66695.0994226608,54698.62677972953,2413.949452495982,6302.948181187179,15000.0,365.29680365297054,4487823.461307483,3.990135155618191e-08,1.088063385773797,1.0,1.0
formal_medium_720h,376.0,66869.58969026689,54984.01490758341,2413.949452495982,6477.438448793273,15000.0,79.90867579908922,4488108.849435337,4.026514943689108e-08,1.2005383819948898,1.0,1.0
formal_medium_720h,377.0,67063.58897661994,55063.9235833825,2413.949452495982,6671.437735146323,15000.0,0.0,4488188.758111136,3.9872247725725174e-08,0.8653019212100554,1.0,1.0
formal_medium_720h,378.0,67211.66290116555,55063.9235833825,2413.949452495982,6819.511659691924,15000.0,0.0,4488188.758111136,4.039611667394638e-08,1.0366932042939339,1.0,1.0
formal_medium_720h,379.0,67404.71006678745,55063.9235833825,2413.949452495982,7012.558825313819,15000.0,0.0,4488188.758111136,4.049798008054495e-08,0.9783551865730903,1.0,1.0
formal_medium_720h,380.0,67574.30091879403,55063.9235833825,2413.949452495982,7182.149677320409,15000.0,0.0,4488188.758111136,4.025059752166271e-08,1.0185112895251727,1.0,1.0
formal_medium_720h,381.0,67748.6747623994,55063.9235833825,2413.949452495982,7356.523520925781,15000.0,0.0,4488188.758111136,4.0512531995773315e-08,1.0961901101015543,1.0,1.0
formal_medium_720h,382.0,67936.74862797243,55063.9235833825,2413.949452495982,7544.5973864988,15000.0,0.0,4488188.758111136,4.041066858917475e-08,0.8670714560320562,1.0,1.0
formal_medium_720h,383.0,68109.15087194204,55063.9235833825,2413.949452495982,7716.999630468417,15000.0,0.0,4488188.758111136,3.9828591980040073e-08,0.9572965010130661,1.0,1.0
formal_medium_720h,384.0,68290.96836916743,55063.9235833825,2413.949452495982,7898.8171276938065,15000.0,0.0,4488188.758111136,3.9915903471410275e-08,1.2196686062648585,1.0,1.0
formal_medium_720h,385.0,68511.84715864669,55063.9235833825,2413.949452495982,8119.695917173073,15000.0,0.0,4488188.758111136,4.049798008054495e-08,0.7327634863280507,1.0,1.0
formal_medium_720h,386.0,68643.00058384049,55063.9235833825,2413.949452495982,8250.849342366866,15000.0,0.0,4488188.758111136,4.009052645415068e-08,0.7623310892251428,1.0,1.0
formal_medium_720h,387.0,68802.43726269968,55349.31171123638,2413.949452495982,8410.286021226058,14200.0,514.6118721461187,4488474.14623899,4.030880518257618e-08,0.8673265511106237,1.0,1.0
formal_medium_720h,388.0,68933.48727656677,55634.699839090266,2413.949452495982,8541.336035093143,13400.0,1029.2237442922374,4488759.534366844,4.0425220504403114e-08,1.0109929263515431,1.0,1.0
formal_medium_720h,389.0,69109.89095720639,55920.08796694415,2413.949452495982,8717.739715732765,12600.0,1543.835616438356,4489044.922494698,4.108005668967962e-08,1.1944311141591932,1.0,1.0
formal_medium_720h,390.0,69310.94827169296,56205.47609479803,2413.949452495982,8918.797030219343,11800.0,2058.4474885844747,4489330.310622552,4.0745362639427185e-08,0.985629497202012,1.0,1.0
formal_medium_720h,391.0,69491.13913380928,56490.864222651915,2413.949452495982,9098.987892335657,11000.0,2573.0593607305937,4489615.6987504065,4.1763996705412865e-08,1.189945073060569,1.0,1.0
formal_medium_720h,392.0,69698.07231742408,56776.2523505058,2413.949452495982,9305.921075950466,10200.0,3087.6712328767126,4489901.086878261,4.112371243536472e-08,1.0592281435431345,1.0,1.0
formal_medium_720h,393.0,69892.22115522157,57061.64047835968,2413.949452495982,9500.069913747957,9400.0,3602.2831050228315,4490186.475006115,4.190951585769653e-08,1.072693267706521,1.0,1.0
formal_medium_720h,394.0,70065.99732465265,57347.028606213564,2413.949452495982,8873.846083179025,9400.0,4116.89497716895,4490471.863133969,4.2229657992720604e-08,1.0183664378343102,1.0,1.0
formal_medium_720h,395.0,70231.03989733553,57632.41673406745,2413.949452495982,8238.888655861914,9400.0,4631.506849315069,4490757.251261823,4.206958692520857e-08,1.1543901081377208,1.0,1.0
formal_medium_720h,396.0,70440.30951088271,57917.80486192133,2413.949452495982,7648.158269409099,9900.0,4646.118721461188,4491042.639389677,4.21423465013504e-08,1.1009247412576328,1.0,1.0
